1.600000000000000000e+01,5.178983503182863934e+00
4.700000000000000000e+01,4.745051867338969664e+00
7.500000000000000000e+01,5.972354422700060894e+00
1.060000000000000000e+02,9.322241824244862585e+00
1.360000000000000000e+02,1.309111729681987946e+01
1.670000000000000000e+02,1.788453118265105246e+01
1.970000000000000000e+02,2.005705118008766163e+01
2.280000000000000000e+02,2.038151101997201664e+01
2.590000000000000000e+02,1.913035313051771524e+01
2.890000000000000000e+02,1.520774802156532601e+01
3.200000000000000000e+02,1.086064007456006841e+01
3.500000000000000000e+02,6.932315581846554053e+00
